真爱无价之机缘巧合,4.0,151,1.99,2155
四人转,7.8,234,1.99,6526
大漠孤烟直,6.2,184,1.99,4427
蛾窟惊魂记,0,0,0,299
现在进行时,6.4,535,1.99,24134
故事歪编,0,0,0,219
猛兽,5.4,146,1.99,2095
我们挥之不去的乡愁,6.8,181,1.99,4107
成人礼,4.8,237,1.99,5438
一点都不像话,0,0,0,116
鹿死谁手,6.0,194,1.99,3745
无房，婚否？,6.2,228,1.99,5209
家事乱奏曲,7.4,231,1.99,6218
和你一起,5.6,177,1.99,5012
一个处女座的情欲日记,0,0,0,172
菜刀侠,5.2,197,1.99,3150
东南西,7.0,189,1.99,4658
不虚此行,6.0,233,1.99,5578
谈谈情，舞舞狮,6.4,210,1.99,11490
伤心喜剧,7.4,58,0.00,14419
少年不惧岁月长,0,0,0,73
明月山庄,0,0,1.99,586
山海诸国考,0,0,0,92
大侠不靠谱,0,0,0,45
四公寓621室,0,0,0,134
圣堂黑帮,0,0,0,136
史蒂夫的奇遇,0,0,0,88
超人国,0,0,0,51
我们都有病,0,0,0,59
妈蛋，我们的灵魂互换了,0,0,0,473
就让你笑,0,0,0,35
地府漫游指南,0,0,0,18555
妖怪旅社·第一卷,0,0,0,46
新南郭先生传,0,0,2.99,1283
爱礼丝漫游奇遇记,4.6,172,1.99,1829
医豪,0,0,0,54
糟心恋爱,0,0,0,230
黑色旋律,0,0,0,562
杀死比尔顿,0,0,0,21
平行宇宙交换生,0,0,0,372
一介平民杀人记,0,0,0,28
屌丝变身美女记,0,0,0,7358
Thief in the dorm,0,0,0,9
五线爱情故事,6.2,171,0.00,3748
贾。宝玉,0,0,0,9298
2.00,9454459453276372643
般若世界,0,0,0,151
幽冥笑,0,0,0,16
老男孩的修炼人生,0,0,0,270
五百万青春,0,0,0,143
绑票,0,0,0,194
浮生逐欢,8.6,433,1.99,25161
写短篇的地方,0,0,0,49
飞吧，安洁娜！,0,0,0,161
冒牌情侣,0,0,0,85
荒唐颂,0,0,0,100
我不幸成为武二郎的日子,0,0,0,2782
故事空空,0,0,0,56
签言录,0,0,0,79
成不思议,0,0,0,2005
好汉饶命,0,0,0,285
梁山伯与朱丽叶,0,0,0,19
武林大会,0,0,0,152
变形记,0,0,1.99,143
《乌龙闹官场之官混》,0,0,0,842
稗野旧闻考,0,0,0,54
三年（6）班,0,0,0,504
过时的青涩演义,0,0,0,38
虚惊,0,0,0,87
永生之殇,0,0,0,45
观堂村纪事,0,0,0,40
Ti6·西恩刀塔风云录,0,0,0,49
灵猫物语,0,0,0,45
枫话连篇,0,0,0,100
江湖有我,0,0,0,129
行脚僧的起死回生术,0,0,0,11
猛男财经：成为亿万富翁的12堂课,0,0,0,48
《青菜粮油店》,0,0,0,326
玉帝记,4.4,215,1.99,2979
王一航的非典型生活,0,0,0,10
小圆圆与梦之世界,0,0,0,36
小瘸腿日记,0,0,0,26
得机和不得机与机,0,0,0,41
树上的星星,0,0,0,69
赵根大死亡事件簿,0,0,0,3716
混在北京这些年,0,0,0,157
风水师与侦探,0,0,0,842
字母莊,0,0,0,8
我是谁我为什么写了它,0,0,0,79
来吧，爱的搭档,0,0,0,4205
晚安，贝卡［Hi, Rebecca］,0,0,0,246
凌晨两点麦当劳的炸鸡翅,0,0,0,19
道白,0,0,0,10
大干包子铺,0,0,0,436
低俗小说,0,0,0,33
荒谬集,0,0,0,41
去洛阳,0,0,0,104
家与孝,0,0,0,299
猩红,0,0,0,23
何大光再正常不过的花季,7.2,203,1.99,4558
低俗小说,0,0,0,33
伍十的青春,0,0,0,274
有病吧你,0,0,0,14
绝望小镇,0,0,0,375
给你一瓶橘子味汽水,0,0,0,6
郝壮与李婷婷,0,0,0,619
绝地求生之二货队友,0,0,0,27
老肥和大嘴,0,0,0,421
西游之前,0,0,0,64
青春末年,0,0,0,1037
拔元越明,0,0,0,318
写作集中营,4.8,191,1.99,3325
杀人犯是撒旦,6.4,177,1.99,2395
有病吧你,0,0,0,14
我叫“苏竞轻”,0,0,0,8
绝望小镇,0,0,0,375
你好呀,0,0,0,264
绝地求生之二货队友,0,0,0,27
祝小羊和李吉的故事,0,0,0,4
用火箭少女打开后街女孩（非盈利型改编）,0,0,0,36
夏天就要有夏天的样子,0,0,0,43
视障,0,0,0,7
长老有难,0,0,0,43
城市失聪,0,0,0,26
清书短篇小说集,0,0,0,95
笑行江湖,0,0,0,19
与姝彤行,0,0,0,407
白驼山的那些往事,0,0,0,1832
肮脏之城,0,0,0,15
笨小姐日记,0,0,0,12
【武侠】我只是店小二,0,0,0,43
小丑•环记,0,0,0,977
碧海蓝天保全公司,7.4,14,0,817
阿慢的喜剧人生,0,0,0,119
疯狂的70后,0,0,0,292
和德国小鲜肉同居的日子,0,0,0,3543
